Q1,Q2,Q3,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q3_6,Q3_7,Q4,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q4_7,Q5,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q6,Q6_1_a,Q6_1_b,Q6_2_a,Q6_2_b,Q6_3_a,Q6_3_b,Q6_4_a,Q6_4_b,Q6_5_a,Q6_5_b,Q6_6_a,Q6_6_b,Q7,Q7_1_a,Q7_1_b,Q7_2_a,Q7_2_b,Q7_3_a,Q7_3_b,Q7_4_a,Q7_4_b,Q7_5_a,Q7_5_b,Q7_6_a,Q7_6_b,Q8,Q8_1_a,Q8_1_b,Q8_2_a,Q8_2_b,Q8_3_a,Q8_3_b,Q8_4_a,Q8_4_b,Q8_5_a,Q8_5_b,Q8_6_a,Q8_6_b,Q9,Q9_1_a,Q9_2_a,Q9_3_a,Q9_4_a,Q9_5_a,Q9_6_a,Q10,Q10_1_a,Q10_2_a,Q10_3_a,Q10_4_a,Q10_5_a,Q10_6_a,Q11,Q11_1_a,Q11_2_a,Q11_3_a,Q11_4_a,Q11_5_a,Q11_6_a,Q12,Q13,Q14_1,Q14_2,Q14_3,Q14_4,Q14_5,Q14_6,Q14_7,Q14_8,Q14_9,Q14_10,Q14_11,Q15,Q16,Q17,Q18,Q19,Q19_1
1,5c010c054e1b7b00016a2336,,4,4,3,4,3,3,5,,2,5,4,4,2,2,3,,2,3,5,3,4,5,,5,1,4,1,4,1,5,1,4,1,3,1,,5,1,1,2,4,1,4,1,4,1,4,1,,3,1,1,2,3,1,4,2,3,2,5,1,,2,1,1,1,1,1,,1,2,1,1,1,1,,2,1,1,1,1,1,1,43,1,0,0,0,0,0,0,0,0,0,0,2,1,4,9,,4
1,5e182f9a2bf95110ffac1ed9,,3,3,6,5,6,2,6,,5,3,5,5,1,5,4,,4,1,4,5,6,5,,6,1,4,1,4,1,2,2,5,1,5,1,,2,1,1,2,5,1,3,2,2,2,4,1,,5,1,1,2,2,1,6,1,5,1,6,1,,2,1,2,2,1,2,,2,2,1,2,2,2,,1,2,2,2,2,1,2,40,1,0,0,0,0,0,0,0,0,0,0,4,1,3,3,,3
1,6234ad50fbfc7c32f4687eee,,6,6,4,5,5,3,5,,3,3,3,6,3,3,3,,2,1,4,3,5,6,,6,1,6,1,5,1,6,1,6,1,6,1,,6,1,4,2,6,1,5,1,6,1,5,1,,5,1,3,2,5,2,3,2,6,1,6,1,,2,1,1,1,1,2,,1,1,1,2,2,1,,2,2,2,1,1,1,2,52,1,0,0,0,0,0,0,0,0,0,0,4,1,2,9,,4
1,62d6def56af3eab915fba4a0,,5,6,5,5,5,3,5,,5,5,5,5,3,6,2,,2,4,4,2,6,5,,3,2,5,1,5,1,3,2,6,1,5,1,,4,1,1,2,5,1,6,1,5,1,5,1,,5,1,3,1,5,1,5,1,5,1,6,1,,2,1,1,2,1,2,,2,1,1,2,1,1,,1,1,1,1,1,1,1,20,1,0,0,0,0,0,0,0,0,0,0,3,2,4,9,,3
1,613f1ff71f92991679f72614,,6,6,6,5,5,6,6,,5,4,6,5,5,6,6,,5,6,6,6,5,5,,4,1,5,1,5,1,6,1,6,1,4,1,,4,1,6,1,6,1,4,1,5,1,4,1,,5,1,6,1,6,1,4,1,5,1,5,1,,1,1,1,1,1,1,,1,1,1,1,1,1,,1,1,1,1,1,1,1,38,0,0,0,0,1,0,0,0,0,0,0,5,1,5,2,,6
1,5fde67dc2cd5d05f67099ce8,,6,5,6,5,6,6,5,,4,6,5,6,2,4,5,,2,5,6,5,6,6,,5,1,6,1,6,1,6,1,6,1,3,1,,4,1,5,1,6,1,4,2,4,2,6,1,,5,1,1,2,5,1,6,2,6,1,6,1,,2,1,1,2,2,2,,2,2,2,2,2,2,,2,2,2,2,1,1,2,33,1,0,0,0,0,0,0,0,0,0,0,5,2,1,1,,6
1,5c6c08c5d9c1580001ce9aab,,5,6,5,2,6,1,6,,4,1,5,6,2,4,3,,3,2,6,2,3,5,,6,2,2,2,3,2,2,2,3,,6,2,,2,2,1,2,5,2,4,2,3,2,3,1,,3,2,1,2,2,2,1,2,2,2,4,2,,2,2,2,2,2,2,,2,2,2,2,1,2,,2,2,2,2,2,1,2,42,1,0,0,0,0,0,0,0,0,0,0,5,1,3,9,,4
1,5ce19948d4b2a30018dd69a7,,6,6,5,4,5,3,6,,3,3,3,6,1,3,4,,1,2,4,4,4,6,,5,1,3,2,6,1,1,1,6,1,2,2,,2,2,3,2,6,1,3,2,4,1,6,1,,5,1,2,2,3,2,4,2,6,1,6,1,,2,2,2,2,2,2,,2,2,1,2,2,1,,1,2,2,1,1,2,2,45,0,0,0,0,0,0,1,0,0,0,0,7,1,3,5,,6
1,62a33a913d96d644c7f533aa,,3,3,3,2,5,2,4,,2,1,3,5,1,2,3,,2,1,2,1,4,5,,4,1,6,1,6,1,6,1,6,1,5,1,,4,1,1,2,6,1,1,2,5,1,6,1,,6,1,4,2,4,2,6,2,6,1,6,1,,2,1,2,1,1,2,,2,1,1,2,1,1,,1,2,2,1,1,1,1,35,1,0,0,0,0,0,0,0,0,0,0,2,2,1,9,,3
1,5c7fbbfd856d2600192161c3,,6,6,6,4,6,5,4,,5,3,2,4,3,4,6,,3,1,6,6,3,4,,5,1,5,1,4,1,4,1,5,1,3,2,,5,1,5,2,6,1,5,1,5,1,5,1,,4,1,4,2,5,1,4,2,5,1,6,1,,1,1,1,1,1,1,,1,1,1,1,2,2,,1,1,1,1,1,1,2,53,1,0,0,0,0,0,0,0,0,0,0,6,1,5,6,,9
1,5aeaefbd5c78ab000105d56f,,3,6,4,2,4,2,6,,6,2,3,4,1,6,2,,1,3,4,1,4,5,,1,1,6,1,6,1,2,1,2,1,6,1,,3,1,1,2,6,1,2,2,3,1,5,1,,2,1,1,2,2,2,1,2,5,1,6,1,,2,1,1,2,2,2,,2,2,1,2,2,2,,1,2,2,2,1,1,2,25,1,0,0,0,0,0,0,0,0,0,0,5,2,2,9,,4
1,5c28d36b6fbaed00010847a8,,5,5,6,4,5,4,5,,4,5,5,3,3,5,5,,4,5,5,5,5,4,,4,1,5,1,3,2,4,1,3,1,3,1,,5,1,2,2,4,1,3,2,4,1,2,2,,2,2,2,2,3,2,2,2,5,1,6,1,,1,1,2,2,2,2,,1,2,1,2,2,2,,2,2,2,1,2,1,1,49,1,0,0,0,0,0,0,0,0,0,0,5,1,3,9,,6
1,5ba1095596241800011385b2,,6,6,4,4,6,4,6,,2,3,3,5,3,5,5,,3,2,3,3,3,6,,,1,3,,3,,3,,3,,5,,,,1,,1,,1,5,,4,,3,,,,1,4,,4,,6,,6,,,1,,1,2,2,2,2,2,,2,1,2,2,2,1,,1,1,2,1,2,1,2,31,1,0,0,0,0,0,0,0,0,0,0,2,1,3,2,,4
1,5d9db38df03a950017267a58,,6,5,5,6,5,5,6,,5,5,5,3,3,6,5,,5,5,5,6,5,6,,1,,6,,6,,1,,6,,4,,,3,,5,,5,,3,,4,,,1,,3,,2,,3,,3,,3,,5,,,2,1,1,2,2,2,,2,2,1,1,1,1,,2,2,2,2,2,1,2,32,1,0,0,0,0,0,0,0,0,0,0,5,1,5,1,,6
1,5f2fcd9722e6b83cc6a8de21,,6,4,6,6,5,5,6,,5,2,4,5,4,5,4,,1,4,4,4,2,5,,6,1,6,1,6,1,5,1,5,1,6,1,,,,,,,,,,,,,,,3,2,3,2,5,1,6,1,5,1,6,1,,1,1,1,1,1,1,,1,1,1,1,1,1,,1,1,1,1,1,1,1,29,1,0,0,0,0,0,0,0,0,0,0,3,2,2,9,,6
1,61103c9be7e087a12519d6fd,,5,5,3,6,4,4,5,,4,4,3,5,3,5,2,,5,4,4,2,6,4,,5,1,6,1,5,1,5,1,4,1,4,1,,2,2,1,2,4,1,2,2,5,1,5,1,,5,1,6,1,5,1,2,2,4,1,6,1,,1,1,1,1,1,1,,2,2,2,2,1,1,,1,1,1,1,1,1,1,34,1,0,0,0,0,0,0,0,0,0,0,3,1,4,9,,5
1,5ba9827625835f000167d229,,4,6,4,4,5,4,6,,4,3,6,6,4,6,2,,3,5,3,2,6,5,,6,1,5,1,5,1,6,1,6,1,6,1,,5,1,5,1,4,1,6,1,6,1,5,1,,6,1,3,2,6,1,4,2,5,1,6,1,,1,1,1,1,1,2,,1,1,1,2,1,1,,1,2,2,2,1,1,2,55,0,0,1,0,0,0,0,0,0,0,0,6,2,3,3,,3
1,5ca345b1506fca0016b358bb,,4,5,1,5,5,1,6,,3,2,1,6,1,2,1,,1,1,6,1,6,6,,4,1,6,1,6,1,4,1,6,1,3,2,,4,1,2,2,2,1,1,2,2,2,2,2,,4,1,2,2,4,1,3,2,5,1,6,2,,2,1,2,2,1,2,,2,2,2,2,2,1,,2,2,2,2,1,1,2,61,1,0,0,0,0,0,0,0,0,0,0,6,1,1,9,,2
1,614842d4224d6e3f951672c2,,6,5,5,4,6,6,6,,6,6,6,5,4,6,4,,4,4,5,3,5,5,,6,1,5,1,5,1,5,1,6,1,5,1,,4,1,3,1,6,1,5,1,4,1,4,1,,4,1,3,2,5,1,5,2,6,1,6,1,,2,1,1,2,2,2,,2,1,1,2,2,2,,1,2,1,2,1,1,2,28,1,0,0,0,0,0,0,0,0,0,0,6,2,2,3,,5
1,5ce1372c55fe0d001869c8d8,,3,5,2,6,3,4,6,,4,2,5,5,2,5,1,,2,3,2,1,5,5,,3,2,6,1,6,1,3,2,5,2,6,1,,6,1,1,2,6,1,5,2,4,1,6,1,,4,2,1,2,6,1,5,1,6,1,6,1,,2,1,1,2,2,1,,1,2,1,2,2,1,,2,2,1,2,1,1,1,34,0,0,1,0,0,0,0,0,0,0,0,4,2,2,9,,3
1,5f5a785cfbf1061461451d9a,,6,6,4,6,5,5,6,,5,3,5,3,3,6,2,,3,3,1,1,6,4,,6,1,4,1,1,1,1,1,4,1,1,2,,6,1,1,2,6,1,1,2,5,1,1,2,,5,1,1,2,1,2,1,2,6,1,6,1,,2,1,2,2,2,2,,1,2,1,2,2,2,,2,2,2,1,1,1,2,54,0,0,1,0,0,0,0,0,0,0,0,6,1,2,9,,6
1,5cd0a1a291c2aa00010c7c92,,3,3,6,6,5,3,5,,5,4,5,5,2,5,4,,2,3,4,4,3,4,,5,,6,,5,,2,,5,,6,,,4,,3,,4,,3,,5,,4,,,5,,4,,3,,4,,4,,4,,,1,1,1,2,2,1,,1,1,2,1,2,1,,2,1,1,2,2,1,2,29,1,0,0,0,0,0,0,0,0,0,0,5,1,3,9,,4
1,5f3d455fc5a9c209cb8b94b4,,4,3,3,3,4,4,4,,3,3,3,3,3,3,3,,2,3,3,2,2,3,,6,1,6,1,6,1,6,1,6,1,6,1,,6,1,6,1,6,1,6,1,6,1,6,1,,6,1,5,1,6,1,6,1,6,1,5,1,,1,1,1,1,1,1,,2,1,1,2,2,1,,2,2,2,2,1,1,1,19,0,0,0,0,0,0,0,0,1,0,0,3,2,1,9,,5
1,5d93264e3e74670014b4b981,,4,5,6,4,6,5,5,,5,5,4,5,2,5,4,,2,3,4,4,4,5,,5,1,4,1,5,1,4,1,4,1,3,2,,3,2,4,1,5,1,4,1,5,1,4,1,,5,1,4,2,4,1,5,1,5,1,6,1,,2,1,1,2,1,2,,2,1,1,2,1,1,,1,2,1,1,1,1,1,37,1,0,0,0,0,0,0,0,0,0,0,5,1,6,3,,7
1,597aab70fd9fe50001166ba0,,4,3,2,5,6,4,4,,3,4,5,6,2,3,4,,3,3,5,5,4,5,,4,1,2,1,3,1,3,1,4,1,5,1,,2,1,1,2,5,1,6,1,4,1,2,1,,5,1,3,2,2,1,1,2,4,1,5,1,,1,1,1,1,1,1,,1,1,1,1,1,2,,1,1,1,1,1,1,1,35,1,0,0,0,0,0,0,0,0,1,0,5,2,2,9,,7
1,6367896ce05ce31c8a8d9800,,4,6,6,5,5,5,6,,3,4,5,6,5,5,3,,5,5,5,5,5,6,,5,1,6,1,6,1,5,1,5,1,4,1,,5,1,5,1,5,,2,2,3,1,5,1,,5,1,5,1,5,1,6,1,5,1,6,1,,2,2,1,2,2,1,,1,1,2,2,2,1,,2,1,1,1,1,1,1,30,0,0,0,0,0,0,0,0,1,0,0,6,2,2,7,,8
1,5a6325d713898300014b2f82,,5,4,2,4,6,1,5,,2,1,5,6,1,2,2,,2,1,3,2,6,6,,1,1,1,1,2,1,1,1,1,1,1,1,,1,1,1,2,1,1,1,1,1,1,1,1,,1,1,2,2,1,1,1,2,1,1,1,2,,2,1,1,1,1,1,,1,1,1,1,1,2,,1,2,2,1,1,1,2,58,1,0,0,0,0,0,0,0,0,0,0,5,1,3,9,,6
1,615ff70ca93a34187a0d4f4e,,5,5,5,5,5,4,6,,4,2,4,5,1,5,3,,2,4,3,4,5,5,,3,,6,,5,,3,,4,,5,,,3,,6,,4,,3,,3,,4,,,5,,5,,5,,6,,6,,6,,,2,1,1,2,2,2,,2,1,1,2,2,1,,2,1,1,1,1,1,2,31,1,0,0,0,0,0,0,0,0,0,0,3,1,1,9,,6
1,5f7e180204eed80b515a3569,,5,5,5,5,6,4,6,,5,5,5,6,3,5,4,,4,4,6,4,6,6,,5,1,6,1,6,1,6,1,6,1,2,2,,5,1,5,1,6,1,4,1,5,1,6,1,,6,1,5,1,5,1,6,1,6,1,6,1,,1,1,1,1,1,2,,1,2,1,2,1,1,,1,1,1,1,1,1,2,36,1,0,0,0,0,0,0,0,0,0,0,6,1,5,9,,4
1,5aa69552f053610001726fd2,,4,6,1,5,6,5,6,,4,5,4,5,4,4,2,,5,4,3,2,6,5,,4,1,5,1,5,1,5,1,4,1,3,1,,5,1,4,1,4,1,4,1,4,1,5,1,,4,1,5,1,5,1,6,1,5,1,6,1,,1,1,1,1,1,1,,,1,,1,1,1,,1,2,1,1,1,1,1,32,1,0,0,0,0,0,0,0,0,0,0,3,1,2,4,,5
1,5c879d4aeceaa40015d3f5c6,,6,5,6,3,6,2,5,,2,2,2,5,1,3,3,,1,1,3,3,5,5,,5,1,5,1,6,1,4,1,3,2,6,1,,5,1,6,1,6,1,5,1,3,2,5,1,,5,1,5,1,6,1,5,1,5,1,6,1,,2,1,1,2,2,1,,1,1,1,1,2,1,,2,1,1,1,2,1,2,44,0,0,0,0,0,0,0,0,0,1,0,5,2,4,5,,8
1,5aa6fcaa1ade740001b9730b,,6,6,6,6,6,6,6,,5,3,3,5,2,4,5,,2,3,4,5,5,5,,6,1,6,1,6,1,6,1,6,1,6,1,,6,1,6,1,6,1,6,1,6,1,6,1,,6,1,6,1,6,1,6,1,6,1,6,1,,1,1,1,1,1,1,,1,1,1,1,1,1,,1,1,1,1,1,1,2,39,0,0,0,0,0,0,0,0,0,1,0,5,1,2,3,,5
1,5f8ff2b456607501540e1c70,,4,4,3,2,6,2,6,,3,2,2,5,1,3,3,,2,2,5,3,6,6,,3,1,6,1,6,1,4,1,6,1,4,1,,4,1,5,1,5,1,5,1,5,1,5,1,,5,1,6,1,5,1,6,1,6,1,6,1,,2,1,2,1,1,2,,2,2,1,1,1,2,,1,2,2,2,1,1,2,42,1,0,0,0,0,0,0,0,0,0,0,6,1,4,9,,3
1,62ed26f2170434aaeb1f6f16,,4,3,6,2,6,4,5,,3,1,3,3,3,3,4,,1,2,6,4,3,3,,4,2,6,1,6,1,3,2,2,2,3,2,,3,2,1,2,6,1,2,2,4,1,3,1,,2,2,1,2,4,1,1,2,3,2,3,2,,2,2,2,2,2,2,,2,2,2,2,2,2,,2,2,2,2,2,2,2,35,1,0,0,0,0,0,0,0,0,0,0,5,1,3,9,,1
1,5e9fd8c26fae5918240e617e,,6,6,6,6,6,3,6,,4,1,3,6,3,5,6,,5,2,6,6,6,6,,6,1,6,1,6,1,6,1,6,1,4,1,,3,1,6,1,6,1,3,1,4,1,6,1,,4,1,6,2,6,1,6,1,5,1,6,1,,2,1,1,2,1,2,,2,2,1,2,2,1,,2,2,2,1,1,1,1,81,1,0,0,0,0,0,0,0,0,0,0,6,1,2,2,,4
1,61707578cb70098d86542761,,3,3,4,3,3,2,3,,3,2,2,4,3,3,1,,2,2,3,4,3,3,,3,1,5,1,5,1,4,1,4,1,5,1,,4,1,6,1,4,1,4,1,4,1,5,1,,4,1,4,1,4,1,4,1,6,1,5,1,,2,1,1,2,1,1,,1,1,1,2,1,1,,1,1,1,1,1,1,2,42,1,0,0,0,0,0,0,0,0,0,0,4,1,3,9,,3
1,56b8c6efe1d0a2000a146a7c,,3,6,4,5,5,1,6,,2,2,2,5,1,2,2,,2,1,1,2,2,6,,3,1,6,1,6,1,6,1,6,1,4,2,,3,2,6,2,6,1,5,1,6,1,5,1,,1,2,4,2,4,2,6,1,6,1,6,1,,2,1,2,2,1,2,,1,1,1,1,2,2,,2,2,2,1,1,1,1,48,1,0,0,0,0,0,0,0,0,0,0,6,2,1,2,,1
1,5f28431d82be890d2f58a32d,,5,6,3,4,3,3,6,,5,2,5,5,2,6,2,,3,4,4,2,6,6,,5,1,6,1,6,1,6,1,6,1,6,1,,6,1,4,1,6,1,6,1,6,1,6,1,,6,1,3,1,6,1,6,1,6,1,6,1,,2,1,1,2,2,1,,2,2,2,2,2,1,,2,2,2,2,2,1,2,27,1,0,0,0,0,0,0,0,0,0,0,6,2,2,9,,1
1,5e2322100e12225cf287f0a4,,5,5,6,4,6,4,5,,5,4,4,5,3,5,4,,3,2,5,5,5,5,,3,1,4,1,4,1,4,1,4,1,3,1,,2,2,2,2,4,1,2,2,3,1,3,1,,3,1,2,2,2,2,3,2,3,1,2,2,,1,1,1,1,1,2,,2,2,2,2,1,1,,2,2,2,1,1,1,2,70,1,0,0,0,0,0,0,0,0,0,0,3,2,2,1,,7
1,5bd9eb1b1dcc41000132ae7e,,2,6,3,4,6,3,6,,4,3,4,6,2,4,2,,3,3,3,3,4,6,,4,1,6,1,3,1,4,1,2,1,5,1,,3,1,1,2,6,1,2,2,4,1,3,2,,6,1,1,2,1,2,2,2,5,1,6,1,,2,2,2,2,2,2,,2,2,2,2,2,2,,1,2,2,2,1,1,2,39,1,0,0,0,0,0,0,0,0,0,0,5,1,1,9,,3
1,6229db5de8ed2cf38a169b59,,6,4,4,4,5,4,5,,5,2,4,3,2,4,3,,2,4,4,3,5,3,,6,1,5,1,5,2,6,1,6,1,5,1,,6,1,2,2,4,2,6,1,5,1,5,2,,5,1,2,2,3,2,3,2,5,1,4,2,,1,1,2,2,1,1,,1,2,1,1,2,1,,1,2,2,2,2,2,1,54,1,0,0,0,0,0,0,0,0,0,0,5,1,4,9,,4
1,571073cced0d66001290077d,,4,4,3,3,6,3,5,,4,3,5,5,2,5,3,,1,4,3,3,5,6,,4,1,4,2,4,1,4,2,4,1,4,1,,5,1,5,1,5,1,3,2,4,2,5,1,,4,1,3,2,4,1,4,1,5,1,6,1,,2,1,2,2,1,2,,1,1,1,2,1,1,,2,2,1,1,1,1,2,43,1,0,0,0,0,0,0,0,0,0,0,5,1,4,9,,6
1,59e91d78d4ab970001389c67,,5,4,3,5,4,3,6,,2,2,5,3,1,4,2,,2,3,3,3,5,3,,4,1,6,1,6,1,4,1,5,1,3,2,,2,1,1,2,3,1,4,1,4,1,6,1,,4,1,3,2,4,1,6,2,5,1,6,1,,2,1,1,1,1,2,,2,2,2,2,2,1,,2,2,1,2,2,1,1,68,1,0,0,0,0,0,0,0,0,0,0,5,1,3,4,,3
1,6303d61b4d70a5c93f583475,,5,4,3,3,6,4,5,,4,4,5,4,3,5,4,,4,3,4,5,6,5,,5,1,2,2,3,2,3,2,3,2,5,2,,5,2,1,2,6,2,5,2,5,1,3,1,,5,1,2,2,3,2,3,2,5,1,6,1,,1,1,1,2,1,1,,1,2,1,1,1,1,,1,2,2,2,1,1,2,32,1,0,0,0,0,0,0,0,0,0,0,7,2,2,9,,4
1,5f11a8920a200d04be2d952e,,5,6,3,6,5,6,6,,3,6,5,5,5,4,1,,5,4,4,1,6,5,,6,1,4,1,5,1,5,1,6,1,6,1,,4,1,1,2,6,1,3,1,5,1,4,1,,5,1,1,2,5,1,4,1,5,1,6,1,,1,1,1,1,1,1,,1,2,1,2,1,1,,2,2,1,1,1,1,2,27,1,0,0,0,0,0,0,0,0,0,0,6,2,2,9,,1
1,5d5526c65a32500019a55ee5,,3,5,3,4,5,4,6,,4,3,6,5,3,4,3,,2,3,4,3,6,5,,6,1,5,1,5,1,6,1,4,1,4,1,,4,1,3,1,5,1,5,1,5,1,4,1,,6,1,6,1,5,1,6,1,6,1,5,1,,1,1,2,1,1,1,,1,1,1,1,1,1,,1,2,2,1,1,1,2,29,1,0,0,0,0,0,0,0,0,0,0,5,2,6,9,,2
1,583c1d18020f070001a5e046,,6,5,5,6,5,5,6,,4,4,5,6,4,4,5,,5,4,5,5,5,6,,5,1,6,1,4,1,6,2,5,1,4,1,,4,1,4,1,5,1,4,1,4,2,4,2,,5,1,6,1,5,1,6,2,5,1,6,1,,1,1,1,2,1,2,,2,2,1,2,1,1,,2,1,1,2,1,1,1,67,1,0,0,0,0,0,0,0,0,0,0,5,1,6,9,,7
1,5d9e3d92741d7f00136604d5,,4,4,2,6,4,2,6,,4,2,4,6,1,5,3,,2,3,1,1,6,6,,6,1,6,1,6,1,5,1,6,1,1,2,,4,1,1,2,6,1,4,1,5,1,6,1,,6,1,4,2,4,1,4,2,6,1,6,1,,1,1,1,1,2,2,,2,1,1,1,1,1,,1,2,2,2,1,1,2,44,1,0,0,0,0,0,0,0,0,0,0,5,1,2,9,,3
1,60496563dddbf0f68e94e485,,3,4,3,3,5,3,5,,4,2,4,4,3,4,3,,3,1,4,3,4,4,,6,1,6,1,4,1,6,1,6,1,4,1,,5,1,3,2,6,1,5,1,6,1,6,1,,4,1,5,1,6,1,6,1,6,1,6,1,,1,1,2,2,1,2,,1,2,1,2,2,1,,2,2,2,2,1,1,2,44,1,0,0,0,0,0,0,0,0,0,0,5,1,3,9,,3
1,604fb3a6a9345e7ea2b43fdd,,5,6,5,5,6,6,6,,5,6,5,5,5,5,4,,4,4,6,5,5,5,,6,,6,,6,,6,,6,,6,,,4,,5,,6,,6,,6,,6,,,6,,6,,5,,6,,6,,6,,,1,1,1,1,1,1,,2,1,1,1,1,1,,1,1,1,1,1,1,2,33,0,0,1,0,0,0,0,0,0,0,0,6,1,2,7,,4
1,614aeed6d4a664148d1293c6,,5,5,3,3,4,4,6,,4,3,4,5,2,3,2,,1,3,4,2,3,5,,3,1,4,1,5,1,4,1,4,1,5,1,,5,1,1,2,5,1,2,1,4,1,4,1,,5,1,4,1,4,1,3,1,5,1,5,1,,2,1,1,2,1,2,,2,1,1,2,2,1,,1,2,2,2,1,1,2,34,1,0,0,0,0,0,0,0,0,0,0,2,1,3,9,,4
1,5e2ee9ede0c1bf4a8b91517e,,2,3,3,2,3,2,5,,5,2,5,5,2,6,2,,2,5,3,2,4,6,,1,2,4,2,4,2,4,1,4,1,4,1,,4,1,3,2,5,1,5,2,6,1,6,1,,5,1,2,2,3,2,4,2,6,1,4,1,,2,2,2,2,2,1,,1,1,1,1,1,2,,1,2,2,2,1,1,2,43,1,0,0,0,0,0,0,0,0,0,0,3,1,1,3,,1
1,60ff1afb897b7577b4c20a2e,,5,5,2,5,6,4,6,,4,5,2,5,1,4,2,,2,2,5,1,4,6,,3,1,5,1,3,1,4,1,5,1,3,2,,5,1,4,2,6,1,4,1,4,,3,2,,5,1,2,2,5,1,4,2,5,1,5,1,,1,1,1,1,1,2,,1,1,1,2,2,1,,1,2,1,2,1,1,1,22,1,0,0,0,0,0,0,0,0,0,0,3,2,1,9,,2
1,595133ca2e0323000136855a,,4,4,5,5,5,3,5,,4,2,4,6,1,3,5,,2,2,5,6,4,4,,2,2,6,1,5,1,3,1,4,1,6,1,,2,2,5,1,4,1,4,1,4,1,6,1,,5,1,4,1,5,1,5,1,6,1,6,1,,2,2,2,2,2,2,,2,2,2,2,2,2,,2,2,2,2,2,1,2,38,1,0,0,0,0,0,0,0,0,0,0,2,1,3,1,,7
1,5efddc1317f23624a7380d36,,4,5,3,4,6,4,5,,5,4,6,6,3,6,2,,3,3,5,2,6,6,,6,1,6,1,6,1,4,1,6,1,3,1,,4,1,1,2,6,1,5,1,5,1,5,1,,4,1,2,2,2,2,2,2,2,2,2,2,,2,1,1,2,1,2,,2,1,1,1,1,2,,2,2,2,1,1,1,2,23,1,0,0,0,0,0,0,0,0,0,0,5,2,5,9,,3
1,605e838f74f45bbe43b17c48,,5,5,6,3,6,3,6,,4,2,2,5,2,4,5,,2,2,5,5,3,5,,6,,5,,5,,5,,5,,5,,,5,,6,,5,,4,,3,,4,,,4,,2,,5,,5,,5,,5,,,2,2,2,2,2,2,,2,1,2,1,2,1,,2,2,1,1,2,1,1,36,0,0,0,0,0,0,0,1,0,0,0,2,1,2,7,,4
1,5ec7d7d167b0da25d155e470,,6,5,4,2,6,4,6,,3,2,4,5,2,4,4,,4,3,4,4,5,5,,5,1,6,2,4,2,5,,6,2,5,1,,4,1,5,1,5,2,3,1,4,2,5,1,,5,2,5,2,6,1,5,1,5,1,6,1,,2,1,2,1,2,1,,1,2,1,2,1,2,,2,2,1,1,1,1,2,55,1,0,0,0,0,0,0,0,0,0,0,2,2,3,2,,3
1,5c597bc54d0f2b0001f3dd0f,,4,4,2,5,4,3,5,,5,4,5,5,4,5,2,,4,4,2,2,4,5,,2,2,5,1,5,1,3,2,6,1,5,1,,6,1,2,2,5,1,5,1,4,1,3,2,,5,1,2,2,5,1,4,1,3,1,6,1,,1,1,2,2,1,1,,1,2,1,2,2,1,,1,2,2,1,1,1,2,39,0,0,1,0,0,0,0,0,0,0,0,5,1,4,9,,7
1,5eab13273043c60c7a298527,,5,3,3,5,4,6,4,,3,5,6,4,3,3,3,,3,4,3,3,5,3,,4,1,2,2,3,2,4,1,2,2,3,1,,5,1,2,2,5,1,5,1,6,1,5,1,,5,1,4,2,3,1,2,2,3,2,4,1,,1,2,2,1,2,1,,1,2,1,1,1,1,,1,2,2,2,1,1,2,26,0,0,1,0,0,0,0,0,0,0,0,6,2,2,3,,5
1,605f64ae5862018ec5eb9370,,5,4,6,4,5,5,6,,5,5,5,6,6,6,5,,4,4,5,5,5,6,,4,1,5,1,5,1,3,1,5,1,4,1,,4,1,4,1,5,1,5,1,6,1,6,1,,5,1,5,1,5,1,4,2,5,1,6,1,,1,1,1,1,1,1,,1,1,1,1,1,1,,1,1,1,1,1,1,1,23,1,0,0,0,0,0,0,0,0,0,0,5,2,2,9,,4
1,5c574281575dcf0001155675,,5,5,5,4,5,4,5,,3,3,4,3,3,3,4,,4,3,5,4,4,4,,5,1,3,2,3,2,4,1,5,1,2,1,,5,1,1,2,5,1,4,1,4,1,4,1,,5,1,3,2,3,2,3,2,4,2,5,2,,2,2,2,1,2,2,,2,2,1,2,2,2,,1,2,2,2,,1,2,45,1,0,0,0,0,0,0,0,0,0,0,6,1,5,9,,6
1,5e4d40e2d3132c1907e80312,,4,6,6,3,6,2,5,,5,1,4,6,4,4,5,,3,1,6,6,5,6,,6,1,6,1,6,1,5,1,5,1,6,1,,6,1,2,2,4,1,2,2,3,1,5,1,,5,1,3,2,4,1,4,2,5,2,5,2,,2,2,2,2,2,2,,2,2,2,2,2,2,,2,2,2,2,2,1,2,63,1,0,0,0,0,0,0,0,0,0,0,4,1,6,3,,8
1,6283a2f8ae71ea22c8741341,,3,6,2,6,6,6,6,,6,4,5,6,4,6,1,,4,4,1,1,6,6,,6,1,6,1,6,1,6,1,6,1,5,1,,6,1,1,2,6,1,6,1,6,1,6,1,,5,1,1,2,5,1,5,1,5,1,3,1,,2,1,1,2,1,1,,2,2,1,1,1,1,,2,2,2,1,1,2,2,47,0,0,1,0,0,0,0,0,0,0,0,5,2,4,9,,1
